order_id,order_date,supplier_name,supplier_city,destination_city,product_category,transport_mode,distance_km,promised_delivery_days,actual_delivery_days,delay_days,shipment_cost_inr,quantity_units,disruption_cause,disruption_label
ORD01754,2022-05-22,NTPC Materials,Chennai,Bhopal,Raw Materials,Road+Rail,2754,12,14,2,255373.72,1270,None,0
ORD01755,2023-05-08,Steel Authority India,Kolkata,Jaipur,Agricultural Goods,Air,356,5,7,2,162535.66,4305,None,0
ORD01756,2021-01-01,GAIL Vendors,Mumbai,Nagpur,Electronics,Rail,1303,9,23,14,333467.21,2962,Political Unrest,1
ORD01757,2023-02-13,Tata Suppliers Pvt Ltd,Surat,Ahmedabad,Electronics,Road+Rail,2531,9,9,0,338140.57,1385,None,0
ORD01758,2021-10-14,GAIL Vendors,Bangalore,Hyderabad,Agricultural Goods,Rail,947,11,25,14,199620.81,4872,Accident,1
ORD01759,2022-02-08,ONGC Supplies,Chennai,Kanpur,Pharmaceuticals,Rail,1210,6,18,12,343345.17,4729,Accident,1
ORD01760,2023-05-18,Wipro Procurement,Jaipur,Surat,Raw Materials,Road+Rail,622,7,16,9,86388.66,662,Political Unrest,1
ORD01761,2022-12-02,Infosys Supply Co,Nagpur,Hyderabad,Industrial Machinery,Air,2179,13,33,20,197592.88,4724,Road Blockage,1
ORD01762,2021-06-25,Reliance Logistics,Jaipur,Surat,Textiles,Rail,1715,9,22,13,430922.85,4142,Political Unrest,1
ORD01763,2021-04-19,BHEL Components,Mumbai,Kanpur,FMCG,Road+Rail,2205,11,25,14,478348.19,4586,Accident,1
ORD01764,2021-11-29,Mahindra Parts Ltd,Surat,Bangalore,Electronics,Air,1271,3,7,4,101108.97,992,None,0
ORD01765,2023-06-18,Tata Suppliers Pvt Ltd,Lucknow,Ahmedabad,Textiles,Road,875,13,31,18,263163.58,2742,Strike,1
ORD01766,2022-08-19,HCL Vendors,Indore,Hyderabad,FMCG,Air,1060,6,11,5,48662.59,2415,None,0
ORD01767,2022-04-10,Wipro Procurement,Delhi,Bangalore,IT Hardware,Air,910,4,13,9,443618.95,3446,Accident,1
ORD01768,2022-05-03,Tata Suppliers Pvt Ltd,Ahmedabad,Bhopal,Electronics,Road,1499,14,30,16,480101.1,2187,Political Unrest,1
ORD01769,2023-09-03,Infosys Supply Co,Mumbai,Indore,Chemical Compounds,Road,1649,5,10,5,194551.53,4345,None,0
ORD01770,2023-08-29,Steel Authority India,Lucknow,Nagpur,Chemical Compounds,Road+Rail,739,4,2,0,8329.63,2967,None,0
ORD01771,2021-05-13,BHEL Components,Bhopal,Chennai,Raw Materials,Air,1555,6,5,0,210961.14,2667,None,0
ORD01772,2023-06-04,Coal India Suppliers,Ahmedabad,Bangalore,Pharmaceuticals,Road+Rail,1423,15,17,2,73418.44,2777,None,0
ORD01773,2022-06-07,HCL Vendors,Hyderabad,Nagpur,Industrial Machinery,Air,2609,8,11,3,399318.21,2609,None,0
ORD01774,2023-03-18,GAIL Vendors,Chennai,Hyderabad,Automotive Parts,Air,2716,14,33,19,483979.03,3517,Road Blockage,1
ORD01775,2021-12-07,Wipro Procurement,Mumbai,Kolkata,Textiles,Rail,1456,3,7,4,295234.01,1911,None,0
ORD01776,2021-03-16,Mahindra Parts Ltd,Indore,Hyderabad,Electronics,Rail,483,6,19,13,165368.41,3946,Strike,1
ORD01777,2021-02-04,Bajaj Materials,Kanpur,Chennai,FMCG,Rail,611,11,13,2,145759.67,4268,None,0
ORD01778,2022-06-22,Infosys Supply Co,Lucknow,Nagpur,Chemical Compounds,Road+Rail,2209,12,14,2,481732.16,1829,None,0
ORD01779,2022-03-10,Infosys Supply Co,Chennai,Nagpur,Industrial Machinery,Road+Rail,226,10,26,16,423751.81,1383,Heavy Rainfall,1
ORD01780,2023-07-31,Indian Oil Logistics,Jaipur,Kolkata,Agricultural Goods,Air,908,8,13,5,404825.93,877,None,0
ORD01781,2023-01-25,GAIL Vendors,Kolkata,Surat,Electronics,Rail,786,5,12,7,315321.42,768,Strike,1
ORD01782,2021-03-02,Larsen & Toubro Supply,Kolkata,Ahmedabad,Pharmaceuticals,Road,1274,9,28,19,105958.73,4538,Strike,1
ORD01783,2022-04-20,BHEL Components,Nagpur,Ahmedabad,Automotive Parts,Road,1854,8,7,0,334252.87,1459,None,0
ORD01784,2023-03-17,BHEL Components,Hyderabad,Bangalore,FMCG,Air,1687,5,6,1,244497.51,3114,None,0
ORD01785,2021-06-08,Coal India Suppliers,Lucknow,Delhi,Chemical Compounds,Road,2292,12,19,7,194294.33,4546,Accident,1
ORD01786,2021-09-04,Indian Oil Logistics,Jaipur,Bhopal,Chemical Compounds,Road,944,14,12,0,480373.54,3850,None,0
ORD01787,2021-06-29,GAIL Vendors,Ahmedabad,Indore,IT Hardware,Road+Rail,1089,4,13,9,329421.06,1534,Political Unrest,1
ORD01788,2023-09-07,GAIL Vendors,Chennai,Surat,IT Hardware,Air,2521,3,11,8,110978.76,3384,Road Blockage,1
ORD01789,2023-06-22,Reliance Logistics,Hyderabad,Kanpur,FMCG,Road,2596,5,9,4,121954.67,4520,None,0
ORD01790,2021-05-28,Coal India Suppliers,Kanpur,Kolkata,Agricultural Goods,Rail,2565,6,20,14,105577.32,4564,Accident,1
ORD01791,2023-08-21,Indian Oil Logistics,Ahmedabad,Nagpur,Chemical Compounds,Air,2096,7,5,0,113338.68,3230,None,0
ORD01792,2021-10-24,NTPC Materials,Bangalore,Bhopal,Chemical Compounds,Road,1239,6,6,0,307550.36,964,None,0
ORD01793,2021-07-04,Reliance Logistics,Lucknow,Chennai,Pharmaceuticals,Road+Rail,2002,10,18,8,32441.57,2029,Flood,1
ORD01794,2022-11-14,Larsen & Toubro Supply,Kanpur,Delhi,Industrial Machinery,Road+Rail,1077,12,13,1,73446.31,4583,None,0
ORD01795,2023-08-27,Infosys Supply Co,Mumbai,Indore,Industrial Machinery,Rail,603,11,18,7,201580.19,454,Road Blockage,1
ORD01796,2022-07-16,Larsen & Toubro Supply,Bangalore,Indore,IT Hardware,Rail,2470,6,10,4,406362.25,3824,None,0
ORD01797,2022-06-16,ONGC Supplies,Kanpur,Nagpur,Agricultural Goods,Road+Rail,1724,11,20,9,181895.31,1949,Accident,1
ORD01798,2022-10-15,Bajaj Materials,Kolkata,Mumbai,Textiles,Road+Rail,1339,11,15,4,461659.61,681,None,0
ORD01799,2023-04-15,Mahindra Parts Ltd,Delhi,Pune,IT Hardware,Air,867,12,29,17,449777.17,776,Strike,1
ORD01800,2021-01-24,Indian Oil Logistics,Nagpur,Kanpur,Industrial Machinery,Rail,2603,15,14,0,333684.14,767,None,0
ORD01801,2021-11-07,Coal India Suppliers,Kolkata,Mumbai,Textiles,Road+Rail,2707,6,25,19,456268.95,4733,Heavy Rainfall,1
ORD01802,2022-03-02,Infosys Supply Co,Delhi,Surat,Raw Materials,Road,671,10,28,18,28966.15,1246,Political Unrest,1
ORD01803,2023-01-20,HCL Vendors,Delhi,Bhopal,Chemical Compounds,Road,2085,5,13,8,377566.63,1153,Political Unrest,1
ORD01804,2021-02-24,Infosys Supply Co,Pune,Ahmedabad,Pharmaceuticals,Road,628,4,10,6,25716.3,271,Strike,1
ORD01805,2022-04-03,GAIL Vendors,Ahmedabad,Kolkata,IT Hardware,Air,1010,5,9,4,374652.68,1763,None,0
ORD01806,2021-02-07,Tata Suppliers Pvt Ltd,Hyderabad,Kolkata,Pharmaceuticals,Rail,2396,7,8,1,230394.91,2479,None,0
ORD01807,2023-03-07,Bajaj Materials,Chennai,Delhi,Electronics,Road,569,11,23,12,395969.31,3244,Road Blockage,1
ORD01808,2022-10-03,Infosys Supply Co,Lucknow,Kanpur,Pharmaceuticals,Rail,1537,11,14,3,300180.01,3086,None,0
ORD01809,2021-05-12,Steel Authority India,Kanpur,Pune,Electronics,Rail,470,3,17,14,403654.27,1768,Accident,1
ORD01810,2023-01-03,Mahindra Parts Ltd,Indore,Mumbai,Chemical Compounds,Air,598,13,31,18,63731.91,2266,Road Blockage,1
ORD01811,2021-07-15,Bajaj Materials,Jaipur,Hyderabad,Pharmaceuticals,Air,1786,9,9,0,109946.24,231,None,0
ORD01812,2021-09-23,Reliance Logistics,Ahmedabad,Mumbai,Industrial Machinery,Rail,1930,4,11,7,309054.32,3936,Flood,1
ORD01813,2021-08-25,Tata Suppliers Pvt Ltd,Chennai,Surat,Chemical Compounds,Road+Rail,2737,11,15,4,360826.29,709,None,0
ORD01814,2022-03-18,BHEL Components,Chennai,Kolkata,Automotive Parts,Road,1352,9,8,0,174483.21,2148,None,0
ORD01815,2023-09-03,Reliance Logistics,Mumbai,Bangalore,Electronics,Road,440,5,17,12,309987.91,3332,Political Unrest,1
ORD01816,2023-09-07,NTPC Materials,Bhopal,Nagpur,Automotive Parts,Road+Rail,1462,10,26,16,188589.56,4844,Accident,1
ORD01817,2022-11-25,Mahindra Parts Ltd,Pune,Bhopal,FMCG,Air,906,15,27,12,242387.89,881,Accident,1
ORD01818,2021-05-21,BHEL Components,Mumbai,Chennai,Electronics,Air,380,15,16,1,385732.65,4222,None,0
ORD01819,2021-05-06,Larsen & Toubro Supply,Jaipur,Kolkata,Raw Materials,Rail,611,3,19,16,141704.15,747,Flood,1
ORD01820,2022-05-16,Reliance Logistics,Jaipur,Mumbai,Industrial Machinery,Road+Rail,2317,5,3,0,226641.8,1223,None,0
ORD01821,2022-08-30,BHEL Components,Ahmedabad,Delhi,Electronics,Road,1000,3,7,4,207250.48,842,None,0
ORD01822,2021-09-10,Wipro Procurement,Delhi,Mumbai,Agricultural Goods,Road+Rail,1378,3,16,13,477174.32,4040,Political Unrest,1
ORD01823,2021-11-04,Tata Suppliers Pvt Ltd,Kanpur,Kolkata,IT Hardware,Road+Rail,301,6,12,6,220372.57,2868,Road Blockage,1
ORD01824,2022-06-29,Bajaj Materials,Kanpur,Pune,Chemical Compounds,Air,2641,11,12,1,19693.6,997,None,0
ORD01825,2022-07-29,Coal India Suppliers,Lucknow,Pune,Chemical Compounds,Air,841,3,12,9,461374.78,3593,Political Unrest,1
ORD01826,2023-06-30,BHEL Components,Hyderabad,Surat,Textiles,Road+Rail,462,9,14,5,416193.05,3901,None,0
ORD01827,2021-01-20,Bajaj Materials,Pune,Ahmedabad,Industrial Machinery,Road,610,3,18,15,315284.63,214,Heavy Rainfall,1
ORD01828,2023-02-13,Reliance Logistics,Lucknow,Ahmedabad,FMCG,Road,2114,4,21,17,23488.61,2161,Flood,1
ORD01829,2022-08-23,Indian Oil Logistics,Kanpur,Bhopal,FMCG,Road,2784,6,10,4,289213.58,2590,None,0
ORD01830,2021-09-13,NTPC Materials,Mumbai,Hyderabad,Agricultural Goods,Road,2700,13,21,8,23759.42,4840,Accident,1
ORD01831,2021-11-01,ONGC Supplies,Lucknow,Jaipur,Textiles,Road+Rail,2218,13,17,4,325773.32,1637,None,0
ORD01832,2022-04-20,Indian Oil Logistics,Pune,Surat,FMCG,Road+Rail,2479,12,28,16,55517.43,3139,Strike,1
ORD01833,2023-09-06,Larsen & Toubro Supply,Bangalore,Mumbai,IT Hardware,Rail,2186,4,22,18,136756.19,1921,Political Unrest,1
ORD01834,2023-05-01,ONGC Supplies,Kolkata,Nagpur,IT Hardware,Air,2311,5,4,0,299585.06,4784,None,0
ORD01835,2022-08-06,Infosys Supply Co,Kanpur,Bhopal,Raw Materials,Road+Rail,1281,4,9,5,424820.16,1153,None,0
ORD01836,2021-01-27,Coal India Suppliers,Ahmedabad,Bhopal,Pharmaceuticals,Road+Rail,2414,6,25,19,57317.14,3374,Flood,1
ORD01837,2021-02-26,Mahindra Parts Ltd,Indore,Jaipur,Industrial Machinery,Road,542,5,11,6,343751.35,4692,Heavy Rainfall,1
ORD01838,2022-06-10,Indian Oil Logistics,Delhi,Jaipur,Agricultural Goods,Road+Rail,291,12,18,6,254306.51,4824,Road Blockage,1
ORD01839,2023-09-15,Bajaj Materials,Bhopal,Pune,Agricultural Goods,Road,1265,7,27,20,73429.12,995,Strike,1
ORD01840,2022-04-08,GAIL Vendors,Jaipur,Hyderabad,Electronics,Rail,1992,8,9,1,271854.38,515,None,0
ORD01841,2023-04-12,Larsen & Toubro Supply,Pune,Jaipur,Automotive Parts,Air,1511,3,1,0,415261.27,1483,None,0
ORD01842,2023-05-13,Reliance Logistics,Bangalore,Surat,Automotive Parts,Road+Rail,1851,6,4,0,467403.59,4195,None,0
ORD01843,2023-07-02,Larsen & Toubro Supply,Jaipur,Lucknow,Raw Materials,Air,816,10,26,16,291405.02,3918,Road Blockage,1
ORD01844,2022-11-12,Indian Oil Logistics,Lucknow,Hyderabad,Automotive Parts,Road,1139,13,17,4,133032.46,734,None,0
ORD01845,2023-03-21,GAIL Vendors,Pune,Mumbai,Agricultural Goods,Road+Rail,2224,12,26,14,322951.77,1460,Strike,1
ORD01846,2022-05-15,NTPC Materials,Hyderabad,Delhi,Raw Materials,Rail,2085,7,22,15,94954.0,380,Accident,1
ORD01847,2023-06-26,Indian Oil Logistics,Pune,Lucknow,FMCG,Road+Rail,1218,12,27,15,468100.47,3526,Heavy Rainfall,1
ORD01848,2021-01-27,Tata Suppliers Pvt Ltd,Chennai,Delhi,Pharmaceuticals,Road+Rail,2018,7,7,0,282612.41,847,None,0
ORD01849,2022-01-31,Bajaj Materials,Indore,Surat,Agricultural Goods,Rail,1865,5,15,10,275622.39,12,Accident,1
ORD01850,2022-05-30,Mahindra Parts Ltd,Pune,Lucknow,IT Hardware,Rail,2255,12,32,20,25338.53,3580,Heavy Rainfall,1
ORD01851,2021-05-21,NTPC Materials,Nagpur,Jaipur,IT Hardware,Road+Rail,2023,7,6,0,38734.18,190,None,0
ORD01852,2022-10-01,NTPC Materials,Kolkata,Bhopal,Textiles,Road,662,4,9,5,182084.82,4922,None,0
ORD01853,2022-10-18,Indian Oil Logistics,Kolkata,Bangalore,Raw Materials,Rail,2146,5,3,0,447749.02,2809,None,0
ORD01854,2021-07-11,HCL Vendors,Jaipur,Lucknow,Industrial Machinery,Road,586,6,19,13,390980.63,189,Heavy Rainfall,1
ORD01855,2023-07-21,Reliance Logistics,Ahmedabad,Chennai,IT Hardware,Air,1273,5,17,12,53193.92,2614,Heavy Rainfall,1
ORD01856,2022-10-28,HCL Vendors,Mumbai,Indore,Raw Materials,Rail,2523,3,14,11,423338.33,3860,Heavy Rainfall,1
ORD01857,2023-02-13,NTPC Materials,Chennai,Nagpur,Agricultural Goods,Road+Rail,1259,14,33,19,288751.12,4487,Strike,1
ORD01858,2022-10-08,Reliance Logistics,Indore,Jaipur,FMCG,Road,795,3,4,1,44411.63,2228,None,0
ORD01859,2022-02-28,ONGC Supplies,Lucknow,Chennai,Raw Materials,Road,1815,11,24,13,473856.54,4482,Political Unrest,1
ORD01860,2022-03-09,Larsen & Toubro Supply,Kanpur,Lucknow,FMCG,Rail,2450,12,13,1,465503.35,3132,None,0
ORD01861,2022-08-04,Steel Authority India,Lucknow,Bangalore,Electronics,Road,1484,7,20,13,59769.76,1114,Accident,1
ORD01862,2023-01-10,GAIL Vendors,Hyderabad,Kolkata,Electronics,Rail,1762,12,30,18,178874.22,586,Flood,1
ORD01863,2022-05-01,Steel Authority India,Indore,Lucknow,Agricultural Goods,Road+Rail,2402,4,14,10,404714.43,1706,Flood,1
ORD01864,2022-03-08,BHEL Components,Surat,Chennai,IT Hardware,Rail,609,8,11,3,133653.14,3060,None,0
ORD01865,2022-09-06,ONGC Supplies,Mumbai,Delhi,IT Hardware,Road+Rail,2633,3,1,0,154060.72,1123,None,0
ORD01866,2021-11-02,ONGC Supplies,Bangalore,Ahmedabad,FMCG,Air,1736,11,15,4,393830.98,4570,None,0
ORD01867,2022-09-21,Bajaj Materials,Mumbai,Pune,Pharmaceuticals,Road+Rail,1985,9,10,1,12105.76,2555,None,0
ORD01868,2021-11-19,GAIL Vendors,Ahmedabad,Hyderabad,Electronics,Air,2401,9,13,4,287749.02,2537,None,0
ORD01869,2023-02-26,HCL Vendors,Nagpur,Lucknow,Pharmaceuticals,Rail,318,8,27,19,125045.73,3037,Political Unrest,1
ORD01870,2021-09-22,Infosys Supply Co,Chennai,Bhopal,Raw Materials,Road+Rail,2794,15,19,4,171571.13,2379,None,0
ORD01871,2021-02-25,Indian Oil Logistics,Kolkata,Mumbai,Raw Materials,Road+Rail,237,4,18,14,84330.75,1539,Accident,1
ORD01872,2021-05-02,HCL Vendors,Nagpur,Indore,Chemical Compounds,Rail,2051,5,13,8,348505.07,3892,Heavy Rainfall,1
ORD01873,2021-11-15,Reliance Logistics,Pune,Mumbai,Pharmaceuticals,Rail,624,9,14,5,144060.65,828,None,0
ORD01874,2021-04-05,Tata Suppliers Pvt Ltd,Jaipur,Kanpur,Electronics,Air,1790,8,12,4,381444.01,4407,None,0
ORD01875,2021-01-16,BHEL Components,Pune,Jaipur,Pharmaceuticals,Road+Rail,2225,4,6,2,101962.49,658,None,0
ORD01876,2021-06-27,Larsen & Toubro Supply,Bhopal,Mumbai,Pharmaceuticals,Air,1319,12,16,4,497136.93,3356,None,0
ORD01877,2023-03-23,GAIL Vendors,Chennai,Nagpur,Pharmaceuticals,Rail,654,7,5,0,31468.25,4341,None,0
ORD01878,2021-09-15,Indian Oil Logistics,Pune,Hyderabad,Raw Materials,Road+Rail,2611,6,16,10,433867.2,4370,Accident,1
ORD01879,2021-02-19,Bajaj Materials,Bangalore,Lucknow,Pharmaceuticals,Air,916,10,24,14,66085.92,4576,Road Blockage,1
ORD01880,2022-12-13,Steel Authority India,Bhopal,Bangalore,FMCG,Rail,1682,15,15,0,28338.79,3526,None,0
ORD01881,2021-09-18,Coal India Suppliers,Hyderabad,Nagpur,Textiles,Air,796,7,24,17,423527.42,638,Heavy Rainfall,1
ORD01882,2021-04-25,NTPC Materials,Bangalore,Indore,Chemical Compounds,Rail,2400,5,22,17,342675.19,705,Road Blockage,1
ORD01883,2022-04-07,Larsen & Toubro Supply,Surat,Bangalore,Pharmaceuticals,Road+Rail,881,10,20,10,20199.02,4557,Political Unrest,1
ORD01884,2022-07-06,ONGC Supplies,Hyderabad,Nagpur,Agricultural Goods,Rail,251,9,27,18,35085.22,561,Strike,1
ORD01885,2022-09-14,Tata Suppliers Pvt Ltd,Bangalore,Pune,Raw Materials,Road+Rail,996,15,19,4,306395.99,1890,None,0
ORD01886,2021-11-29,GAIL Vendors,Hyderabad,Bhopal,FMCG,Rail,1140,14,24,10,10848.57,860,Heavy Rainfall,1
ORD01887,2022-06-12,GAIL Vendors,Jaipur,Bangalore,Automotive Parts,Road+Rail,2306,4,5,1,422067.28,2839,None,0
ORD01888,2021-06-26,Tata Suppliers Pvt Ltd,Bangalore,Hyderabad,Agricultural Goods,Air,1951,7,21,14,109081.68,4393,Heavy Rainfall,1
ORD01889,2023-06-20,Indian Oil Logistics,Lucknow,Kolkata,Agricultural Goods,Road,2044,8,10,2,58040.8,2635,None,0
ORD01890,2021-09-04,ONGC Supplies,Ahmedabad,Lucknow,FMCG,Road,2299,13,33,20,437696.06,3172,Road Blockage,1
ORD01891,2023-04-04,GAIL Vendors,Jaipur,Indore,IT Hardware,Road+Rail,834,12,14,2,35155.83,2586,None,0
ORD01892,2022-05-08,ONGC Supplies,Bangalore,Bhopal,Pharmaceuticals,Rail,2040,12,10,0,130627.59,1915,None,0
ORD01893,2021-02-07,Infosys Supply Co,Kanpur,Pune,FMCG,Road,1234,15,17,2,70439.58,1678,None,0
ORD01894,2023-05-02,Mahindra Parts Ltd,Chennai,Lucknow,IT Hardware,Rail,1164,11,12,1,397212.65,1246,None,0
ORD01895,2023-09-27,GAIL Vendors,Bhopal,Indore,IT Hardware,Road+Rail,843,4,19,15,108994.68,1422,Flood,1
ORD01896,2022-06-14,Infosys Supply Co,Bhopal,Kolkata,Automotive Parts,Road,887,11,13,2,27167.14,968,None,0
ORD01897,2021-01-16,HCL Vendors,Mumbai,Chennai,Chemical Compounds,Rail,2338,5,8,3,219815.41,948,None,0
ORD01898,2021-02-16,Coal India Suppliers,Mumbai,Lucknow,FMCG,Road+Rail,542,3,1,0,98728.66,3153,None,0
ORD01899,2023-03-27,GAIL Vendors,Bhopal,Jaipur,Industrial Machinery,Air,1385,4,14,10,326688.44,706,Flood,1
ORD01900,2022-08-27,ONGC Supplies,Pune,Indore,Pharmaceuticals,Road,2454,11,11,0,101518.77,2544,None,0
ORD01901,2022-02-23,Larsen & Toubro Supply,Mumbai,Bangalore,Raw Materials,Air,269,12,16,4,458419.65,38,None,0
ORD01902,2022-01-14,Wipro Procurement,Ahmedabad,Bhopal,Electronics,Air,505,7,8,1,451955.0,387,None,0
ORD01903,2022-03-23,GAIL Vendors,Delhi,Chennai,Raw Materials,Road+Rail,253,9,9,0,458489.24,2460,None,0
ORD01904,2023-06-08,BHEL Components,Mumbai,Indore,Industrial Machinery,Road,2030,4,16,12,54782.93,4855,Political Unrest,1
ORD01905,2021-10-03,Steel Authority India,Lucknow,Mumbai,Agricultural Goods,Road+Rail,1704,15,34,19,381303.35,3531,Flood,1
ORD01906,2022-03-06,Indian Oil Logistics,Chennai,Ahmedabad,IT Hardware,Rail,2388,11,31,20,284477.85,3329,Heavy Rainfall,1
ORD01907,2021-06-13,BHEL Components,Kolkata,Lucknow,Agricultural Goods,Road+Rail,1975,9,28,19,262419.31,4644,Flood,1
ORD01908,2021-05-02,Steel Authority India,Hyderabad,Mumbai,IT Hardware,Road+Rail,1719,10,8,0,217233.39,2983,None,0
ORD01909,2022-04-10,Infosys Supply Co,Kanpur,Lucknow,Electronics,Road+Rail,1169,4,2,0,471917.67,1097,None,0
ORD01910,2022-03-18,BHEL Components,Surat,Jaipur,Pharmaceuticals,Air,2564,14,18,4,193169.51,2489,None,0
ORD01911,2021-03-22,Steel Authority India,Bhopal,Chennai,Chemical Compounds,Road,498,11,11,0,183797.42,4191,None,0
ORD01912,2021-11-18,ONGC Supplies,Bangalore,Nagpur,Pharmaceuticals,Road+Rail,569,4,5,1,246697.49,3164,None,0
ORD01913,2022-09-09,Infosys Supply Co,Surat,Indore,FMCG,Road,2458,5,25,20,50491.52,4861,Strike,1
ORD01914,2022-02-17,Larsen & Toubro Supply,Chennai,Kolkata,Industrial Machinery,Road+Rail,2670,5,13,8,258552.25,619,Heavy Rainfall,1
ORD01915,2022-04-06,Coal India Suppliers,Bhopal,Chennai,Agricultural Goods,Air,631,3,14,11,176572.67,2415,Accident,1
ORD01916,2022-01-17,Tata Suppliers Pvt Ltd,Nagpur,Jaipur,IT Hardware,Road,717,10,26,16,75060.29,3017,Accident,1
ORD01917,2022-05-24,GAIL Vendors,Surat,Pune,Industrial Machinery,Road,1099,3,8,5,207954.33,442,None,0
ORD01918,2022-04-16,Infosys Supply Co,Indore,Bhopal,Agricultural Goods,Rail,2125,5,16,11,85662.73,4597,Road Blockage,1
ORD01919,2022-09-18,ONGC Supplies,Delhi,Jaipur,Agricultural Goods,Air,2330,8,12,4,95470.27,2154,None,0
ORD01920,2023-01-05,GAIL Vendors,Pune,Delhi,Agricultural Goods,Rail,1795,10,17,7,462477.01,3066,Strike,1
ORD01921,2021-01-07,Reliance Logistics,Jaipur,Kanpur,Automotive Parts,Road,441,10,24,14,289308.67,18,Flood,1
ORD01922,2022-09-18,Reliance Logistics,Hyderabad,Chennai,Electronics,Road+Rail,1950,5,10,5,373214.75,1872,None,0
ORD01923,2023-08-28,Larsen & Toubro Supply,Kolkata,Mumbai,Automotive Parts,Road+Rail,334,15,22,7,405782.68,4873,Flood,1
ORD01924,2021-11-18,GAIL Vendors,Bangalore,Nagpur,Agricultural Goods,Road,554,13,31,18,289131.24,2568,Flood,1
ORD01925,2022-07-30,Steel Authority India,Nagpur,Surat,IT Hardware,Air,776,14,24,10,263341.97,3394,Heavy Rainfall,1
ORD01926,2022-08-31,Bajaj Materials,Chennai,Surat,Chemical Compounds,Rail,1253,11,11,0,384165.6,3396,None,0
ORD01927,2023-05-07,Larsen & Toubro Supply,Kanpur,Jaipur,Textiles,Road,778,14,18,4,403362.87,4420,None,0
ORD01928,2021-03-26,Wipro Procurement,Hyderabad,Mumbai,Agricultural Goods,Road,829,6,17,11,333673.98,3313,Flood,1
ORD01929,2021-08-16,GAIL Vendors,Bhopal,Bangalore,Industrial Machinery,Rail,1073,13,30,17,221735.95,4302,Strike,1
ORD01930,2023-02-22,Coal India Suppliers,Jaipur,Mumbai,FMCG,Air,1861,6,22,16,489611.73,3576,Road Blockage,1
ORD01931,2021-02-09,Indian Oil Logistics,Lucknow,Jaipur,FMCG,Road+Rail,1097,14,13,0,446042.9,4449,None,0
ORD01932,2022-05-31,GAIL Vendors,Nagpur,Kolkata,FMCG,Air,1767,6,19,13,205916.64,1139,Road Blockage,1
ORD01933,2022-07-08,GAIL Vendors,Ahmedabad,Bhopal,FMCG,Air,2019,3,7,4,353820.52,3233,None,0
ORD01934,2022-01-04,Mahindra Parts Ltd,Hyderabad,Ahmedabad,IT Hardware,Air,853,10,15,5,95472.27,89,None,0
ORD01935,2022-09-01,Indian Oil Logistics,Mumbai,Jaipur,FMCG,Air,2776,3,9,6,366656.84,4925,Accident,1
ORD01936,2021-04-15,HCL Vendors,Ahmedabad,Indore,Automotive Parts,Road,2278,6,12,6,302508.37,166,Strike,1
ORD01937,2021-05-26,Infosys Supply Co,Pune,Mumbai,Electronics,Air,925,8,11,3,206030.84,3048,None,0
ORD01938,2023-07-31,GAIL Vendors,Surat,Chennai,Automotive Parts,Air,202,6,11,5,335096.39,1502,None,0
ORD01939,2022-03-25,Steel Authority India,Chennai,Bhopal,Electronics,Air,1910,8,11,3,44075.26,919,None,0
ORD01940,2021-12-12,Wipro Procurement,Ahmedabad,Kanpur,Electronics,Rail,2729,6,17,11,221840.53,369,Accident,1
ORD01941,2023-09-06,Larsen & Toubro Supply,Kolkata,Bhopal,IT Hardware,Road,728,10,13,3,277618.54,2908,None,0
ORD01942,2022-12-27,Tata Suppliers Pvt Ltd,Surat,Indore,Electronics,Air,469,14,24,10,491370.75,2368,Flood,1
ORD01943,2023-09-08,Reliance Logistics,Kolkata,Nagpur,Electronics,Rail,2571,13,16,3,142329.9,1042,None,0
ORD01944,2023-08-19,Reliance Logistics,Jaipur,Surat,Automotive Parts,Rail,1364,3,1,0,273666.73,778,None,0
ORD01945,2023-09-06,Wipro Procurement,Bhopal,Chennai,Industrial Machinery,Air,2434,6,8,2,381182.77,2005,None,0
ORD01946,2023-07-21,Tata Suppliers Pvt Ltd,Hyderabad,Ahmedabad,Electronics,Air,489,8,12,4,206740.75,3998,None,0
ORD01947,2022-08-07,Tata Suppliers Pvt Ltd,Lucknow,Pune,Automotive Parts,Road,2442,12,27,15,275633.98,3608,Flood,1
ORD01948,2022-05-04,Indian Oil Logistics,Jaipur,Bangalore,Textiles,Road,713,7,25,18,332795.12,4681,Political Unrest,1
ORD01949,2023-05-19,Tata Suppliers Pvt Ltd,Hyderabad,Bhopal,Electronics,Air,1121,7,10,3,199352.1,3765,None,0
ORD01950,2022-01-22,ONGC Supplies,Mumbai,Bangalore,Industrial Machinery,Rail,858,15,28,13,415078.92,607,Accident,1
ORD01951,2022-05-21,Bajaj Materials,Chennai,Ahmedabad,Automotive Parts,Road+Rail,952,6,17,11,232392.36,2097,Accident,1
ORD01952,2021-07-08,Bajaj Materials,Kolkata,Indore,Industrial Machinery,Road,1106,12,19,7,428725.68,581,Road Blockage,1
ORD01953,2021-01-16,Wipro Procurement,Surat,Pune,Textiles,Road,390,14,12,0,7781.21,4441,None,0
ORD01954,2022-07-24,HCL Vendors,Chennai,Delhi,Raw Materials,Air,562,9,12,3,224815.55,1124,None,0
ORD01955,2022-09-24,BHEL Components,Hyderabad,Indore,Agricultural Goods,Air,2504,3,20,17,228318.07,4643,Accident,1
